id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
41148180,Charming apartment in the heart of lakeview,88743860,Monica,,Lake View,41.94826,-87.6467,Entire home/apt,60,1,3,2020-02-23,0.59,1,17
41152596,"Amazing Loft Home 4 Bdrm, 3 Ba",2810938,Carole & Basil,,Near North Side,41.90686,-87.64952,Entire home/apt,225,3,1,2020-01-20,0.20,2,0
41160612,Historic Hyde Park-Bronzeville Gray stone,124220,Kymi,,Grand Boulevard,41.80379,-87.60965,Entire home/apt,175,4,2,2020-03-15,0.58,1,109
41166856,"Ideal Loop 1BR w/ Roof deck & Gym, near Michigan Avenue, by Blueground",107434423,Blueground,,Loop,41.87774,-87.6342,Entire home/apt,105,30,0,,,213,335
41171034,"Airy West Loop 1BR w/ Gym, Pool, near Fulton Market, by Blueground",107434423,Blueground,,Near West Side,41.88306,-87.65131,Entire home/apt,122,30,0,,,213,0
41171378,"Smart West Loop 1BR w/ Gym, Pool, near Fulton Market, by Blueground",107434423,Blueground,,Near West Side,41.88306,-87.65131,Entire home/apt,130,30,0,,,213,355
41174370,Bronzeville Garden near Hyde Park,322761663,Charles,,Grand Boulevard,41.80943,-87.60884,Entire home/apt,65,1,1,2020-02-19,0.25,1,179
41175025,Newly Renovated Clean Apt Room Across Massive Park,36904978,Kevin,,Avondale,41.93243,-87.72381,Private room,45,1,2,2020-02-29,0.37,2,90
41176648,Oversized 19Br Old Town Home / Sleeps 40+!,200416010,Saul,,Near North Side,41.91052,-87.6373,Entire home/apt,1999,3,0,,,7,240
41178578,Good Time Little Place,175785054,Marco,,Lower West Side,41.85333,-87.66896,Entire home/apt,95,1,1,2020-03-15,0.31,1,89
41180293,ROOM IN SIX CORNERS MILWAUKEE AVE/ CICERO AVE,322712938,Gilberto,,Portage Park,41.95503,-87.75017,Private room,16,2,0,,,1,179
41182504,Lincoln Square Light-Filled Perch,71147390,Camille,,North Center,41.96043,-87.69238,Entire home/apt,59,1,7,2020-03-08,1.32,1,90
41182730,Clean Economical Apt in Front of Park Logan Square,36904978,Kevin,,Avondale,41.93298,-87.72447,Private room,40,1,6,2020-03-16,1.10,2,90
41183002,Cozy Spacious Penthouse in Heart of Roscoe Village,189585137,Sarah,,North Center,41.94279,-87.68211,Entire home/apt,325,2,1,2020-03-15,0.31,2,112
41194836,"Condo near UIC, Downtown and Convention center",13234685,Girish,,Near West Side,41.86599,-87.65469,Private room,88,1,1,2020-01-09,0.18,1,319
41196182,CHICAGO CHIC RETREAT| FOODIE LOVER | 10min-Wrigley,316480624,George,,Avondale,41.94062,-87.70045,Entire home/apt,85,1,3,2020-03-15,0.68,3,79
41197100,In the heart of Logan Square.,323140152,Martha,,Logan Square,41.92815,-87.70676,Entire home/apt,295,2,1,2020-01-03,0.18,1,360
41199029,Private modern room near McCormicks,123438094,Ting Ting,,Douglas,41.83901,-87.62072,Private room,51,4,1,2020-03-28,0.36,1,0
41207137,"Modern, stylish 3-bedroom, 2-bath in Old Irving",60524162,Michael,,Irving Park,41.9564,-87.731,Entire home/apt,75,2,0,,,1,169
41215728,"Cozy, Private close to S lakeshore Dr, Metra & CTA",130075842,Fatima E,,South Chicago,41.74574,-87.55002,Private room,22,1,1,2020-01-12,0.19,1,2
41227540,"Basement/Game Room to yourself, short walk to CTA",13503871,Molly,,Humboldt Park,41.89417,-87.70935,Private room,60,1,0,,,1,0
41228293,Cozy Bungalow of Your Very Own!,25196078,Maria,,Irving Park,41.9488,-87.72038,Entire home/apt,120,3,1,2020-02-16,0.24,1,74
41232897,3 bed/2 bath Hideaway - Long Term Stays Welcome,17345747,Theresa,,Edgewater,41.98887,-87.65706,Entire home/apt,139,4,5,2020-02-23,0.97,1,129
41234215,StayGia | Stylish Modern 1BR  Suite | Right by Loyola University,280448155,Stay Gia,,Edgewater,41.99738,-87.65875,Entire home/apt,199,2,16,2020-04-03,3.04,4,210
41234270,JUNE SPECIALS! Classic and Fresh & Cute 2BR APT❤️,259688317,Vincent & Sofia,,Lake View,41.95163,-87.65849,Entire home/apt,500,1,4,2020-05-15,0.79,18,299
41239565,Spacious 3 bedroom Apartment,170115907,Jose,,Mckinley Park,41.83116,-87.6852,Entire home/apt,115,1,5,2020-03-18,1.19,4,342
41241746,NEW APARTMENT FOR RENT 2 BDR JEFFERSON PARK O'HARE,131366873,Jozef & Robert,,Jefferson Park,41.97147,-87.76507,Entire home/apt,88,3,3,2020-03-08,0.76,2,104
41243481,Colorful Pilsen one-bedroom,98425539,Mieka,,Lower West Side,41.85673,-87.65321,Entire home/apt,75,2,2,2020-03-16,0.41,1,0
41254620,"Luxury 2BR, King Bed, Self Check-in, Near Downtown",243270124,William,,Grand Boulevard,41.80657,-87.62224,Entire home/apt,126,2,8,2020-05-11,1.44,2,263
41258359,Nates place,318359032,Nathan,,Near South Side,41.85529,-87.62476,Entire home/apt,200,1,2,2020-02-15,0.37,1,180
41264688,Andersonville/Edgewater-Good Vibes-Modern Danish,12098939,LaGenia,,Edgewater,41.9921,-87.67428,Entire home/apt,125,2,2,2020-03-15,0.43,1,7
41266450,Cozy mindful pad - 5 minutes away from Midway,256520638,Mateusz,,Clearing,41.77503,-87.79175,Entire home/apt,89,1,3,2020-04-21,0.69,1,16
41267100,Island Terrace Apartment,324069789,Denise,,Woodlawn,41.77849,-87.58753,Entire home/apt,160,1,0,,,1,365
41267839,Kasa | Chicago | Stunning 1BD/1BA River North Apartment,88566861,Kasa,,Near North Side,41.89403,-87.62916,Entire home/apt,149,3,1,2020-05-31,1,61,344
41267849,Kasa | Chicago | Awesome Studio River North Apartment,88566861,Kasa,,Near North Side,41.89428,-87.62959,Entire home/apt,149,3,3,2020-06-10,0.73,61,351
41267876,Kasa | Chicago | Cozy Studio River North Apartment,88566861,Kasa,,Near North Side,41.89563,-87.62954,Entire home/apt,149,3,3,2020-03-04,0.58,61,361
41267891,Kasa | Chicago | Dazzling Studio River North Apartment,88566861,Kasa,,Near North Side,41.89415,-87.62962,Entire home/apt,149,3,2,2020-03-01,0.39,61,361
41267896,Kasa | Chicago | Comfortable Studio River North Apartment,88566861,Kasa,,Near North Side,41.8944,-87.62947,Entire home/apt,149,3,1,2020-01-26,0.21,61,364
41267907,Kasa | Chicago | Prime 1BD/1BA River North Apartment,88566861,Kasa,,Near North Side,41.89431,-87.62991,Entire home/apt,149,3,7,2020-06-13,1.40,61,320
41267930,Kasa | Chicago | Stylish 1BD/1BA River North Apartment,88566861,Kasa,,Near North Side,41.89434,-87.62776,Entire home/apt,149,3,2,2020-01-26,0.40,61,358
41270930,❤️$JUNE MAY DEALS! 1BR | Perfect for Couples❤️,259688317,Vincent & Sofia,,Lake View,41.94193,-87.64115,Entire home/apt,125,1,8,2020-04-13,1.57,18,309
41271227,❤️NEW! Modern & Spacious Apt $2800 JUNE PROMO!,259688317,Vincent & Sofia,,Near South Side,41.85277,-87.62394,Entire home/apt,500,1,6,2020-04-21,1.13,18,121
41273383,Ever Evolved Living for 2 Guests,173450228,Will,,Belmont Cragin,41.93051,-87.75381,Private room,45,1,5,2020-03-01,0.93,1,180
41275135,"That ganja friendly pitstop in chicago, remember?",324164061,Juan,,South Lawndale,41.83892,-87.70693,Shared room,34,1,0,,,1,71
41285417,Spacious Home Close To Universities In Chicago !,313795255,Ali,,North Park,41.97276,-87.71414,Entire home/apt,175,2,1,2020-02-17,0.24,1,73
41285627,"Clean & Sanitized Condo,CloseTo Dwtn Chicago",253144613,David,,West Town,41.90859,-87.69098,Entire home/apt,192,2,31,2020-06-15,5.81,3,240
41299453,Bright and spacious. Heart of Little Village. 3BR,17821465,Tessa,,South Lawndale,41.8493,-87.70683,Entire home/apt,90,2,10,2020-05-17,1.97,1,83
41300438,Spacious freshly painted,300582536,Joe,,Roseland,41.69971,-87.62099,Entire home/apt,95,2,24,2020-06-02,4.53,1,144
41301023,Close to City Centre & Easy Public Transportation,324465401,Canan,,Near West Side,41.88042,-87.68361,Private room,46,1,2,2020-02-21,0.48,3,363
41308942,EXCELLENT LOCATION DOWNTOWN 1 BEDROOM MODERN,55199486,Furnished Rental,,Near North Side,41.89897,-87.62245,Entire home/apt,105,90,0,,,15,169
41312138,Haut Maison,249987388,Rony,,Near North Side,41.9025,-87.63341,Entire home/apt,100,30,0,,,1,89
41312509,Within UChicago South Campus area Available,306055503,Kristina,,Woodlawn,41.78236,-87.59281,Private room,31,1,2,2020-05-11,0.48,2,365
41318603,Chicago Hideaway,324642638,Robert,,Irving Park,41.9555,-87.70285,Private room,100,2,0,,,1,210
41325485,Stunning studio near Boystown / WrigleyField,324740940,Andrea,,Uptown,41.95507,-87.6503,Entire home/apt,45,1,3,2020-03-07,0.68,1,347
41325995,Wabash Fully Furnished Apartment,4140161,Executive,,Near South Side,41.86474,-87.62297,Entire home/apt,999,1,3,2020-02-09,0.55,3,21
41335763,Private Rooftop w/ Entire Chicago Skyline View,6238433,Anna,,West Town,41.89072,-87.66207,Entire home/apt,475,1,0,,,1,0
41338253,Vintage retreat heart of Pilsen,193960103,LaQuanna,,Lower West Side,41.8591,-87.66248,Entire home/apt,42,3,1,2020-03-13,0.30,1,128
41340120,Lance’s  Place (SPACIOUS & FREE WIFI ),209139859,Toya,,East Garfield Park,41.87285,-87.69438,Entire home/apt,105,2,2,2020-03-30,0.61,1,247
41340547,"Sweet Logan Square Suite, easy walk to Blue Line!",229095817,Loftium,,Logan Square,41.91528,-87.69945,Entire home/apt,36,3,5,2020-03-10,1.15,43,0
41340832,Peaceful Suite Near West Loop!,229095817,Loftium,,West Town,41.89345,-87.68461,Entire home/apt,80,3,12,2020-06-08,2.48,43,77
41340883,Hyde Park Private Room - UChicago,175872296,Angel,,Hyde Park,41.79286,-87.60582,Private room,35,1,3,2020-03-14,0.62,1,0
41340978,Relax at this Modern and Comfy Logan Square Home!,229095817,Loftium,,West Town,41.91261,-87.69851,Entire home/apt,64,3,8,2020-03-16,1.67,43,62
41344791,Cozy studio near the Lake (2mins walk)with piano,156615171,Midu,,Edgewater,41.98643,-87.65594,Entire home/apt,50,1,3,2020-03-14,0.59,1,175
41348042,IMMACULATE Brand New Penthouse Downtown Chicago!!!,314190718,Ben,,Near West Side,41.88155,-87.6687,Entire home/apt,1599,2,14,2020-06-07,2.71,3,345
41348441,IMMACULATE Brand New BUILDING Downtown Chicago!!!,314190718,Ben,,Near West Side,41.88169,-87.66714,Entire home/apt,2499,2,0,,,3,336
41349772,NEW SouthExp LUX 1br/1ba + private balcony!,63313003,K,,Loop,41.88604,-87.61846,Entire home/apt,106,32,0,,,32,365
41354894,Artful Wicker Park 2 Bedroom,21451629,Alison,,West Town,41.91138,-87.67013,Entire home/apt,99,2,0,,,2,0
41365507,Attic with private entrance in Belmont Cragin Area,83855061,Jasminko,,Belmont Cragin,41.92227,-87.76902,Entire home/apt,50,1,3,2020-01-15,0.57,1,365
41371250,Humboldt Park beauty w/master bed/bath.,316017150,Omar,,Humboldt Park,41.90684,-87.72462,Entire home/apt,79,2,5,2020-05-29,1.18,1,87
41371492,Modern Master Bedroom w/ Private Spa Bath,325275944,Lotta,,Humboldt Park,41.89821,-87.70454,Private room,75,28,1,2020-02-17,0.24,3,77
41373842,Chicago World's Fair Themed apartment in Lakeview,40394055,Brad,,North Center,41.94544,-87.67716,Entire home/apt,100,2,3,2020-04-14,0.87,4,178
41374614,Jaunt￨Stunning 2 Story Apartment￨Gold Coast,48819044,David,,Near North Side,41.89895,-87.63183,Entire home/apt,799,2,20,2020-06-15,3.87,1,1
41376775,Easy Public Transportation & Close to City Centre,324465401,Canan,,Near West Side,41.87942,-87.68182,Private room,45,1,1,2020-05-17,0.88,3,271
41380192,Humboldt Park Private Room in Modern Condo,325275944,Lotta,,Humboldt Park,41.89732,-87.70648,Private room,55,28,3,2020-03-14,0.72,3,258
41391446,"Gorgeous Lincoln Park 2BR w/ W/D, nr. Lakefront Trail, by Blueground",107434423,Blueground,,Lincoln Park,41.93068,-87.64237,Entire home/apt,136,30,1,2020-03-23,0.34,213,321
41391541,"Bright Loop 1BR w/Gym, Roofdeck, W/D, nr West Loop & the L by Blueground",107434423,Blueground,,Loop,41.87711,-87.63385,Entire home/apt,113,30,0,,,213,326
41391571,"Smart Loop 1BR w/ Gym, Roofdeck, nr. Financial District, by Blueground",107434423,Blueground,,Loop,41.87711,-87.63385,Entire home/apt,118,30,0,,,213,305
41391608,"Airy Lakeview Studio, w/ W/D, Gym, near Lincoln Park, by Blueground",107434423,Blueground,,Lake View,41.94041,-87.6415,Entire home/apt,118,30,0,,,213,287
41391736,"Roomy Lakeview 1BR w/ W/D, Gym, near Lakefront Trail, by Blueground",107434423,Blueground,,Lake View,41.94041,-87.6415,Entire home/apt,117,30,0,,,213,214
41391775,"Hip West Loop 1BR w/ Gym, Pool, W/D, near the L & Restos, by Blueground",107434423,Blueground,,Near West Side,41.88306,-87.65131,Entire home/apt,142,30,0,,,213,351
41391805,"Ideal West Loop Studio w/ Gym, Pool, near Fulton Market, by Blueground",107434423,Blueground,,Near West Side,41.88306,-87.65131,Entire home/apt,113,30,0,,,213,343
41391849,"Ideal Loop 1BR w/ Gym, Roofdeck, W/D, nr West Loop & the , by Blueground",107434423,Blueground,,Loop,41.87711,-87.63385,Entire home/apt,113,30,0,,,213,330
41391974,"Mod West Loop 2BR w/ Gym, Pool, W/D, nr. Fulton Market, by Blueground",107434423,Blueground,,Near West Side,41.88306,-87.65131,Entire home/apt,178,30,0,,,213,114
41392014,"Cozy West Loop Studio with Gym, Pool, W/D, nr. RR & the L, by Blueground",107434423,Blueground,,Near West Side,41.88306,-87.65131,Entire home/apt,125,30,0,,,213,332
41394212,PRIVATE 1BDRM CLOSE TO DOWNTOWN/NEAR BEARS STADIUM,178275885,Jada,,Lower West Side,41.85322,-87.68629,Private room,35,1,10,2020-05-20,1.86,4,12
41395116,"Private Bed + Bath Near McCormick, Univ of Chicago",57926130,Rena,,Kenwood,41.81184,-87.60377,Private room,36,1,2,2020-02-16,0.38,1,0
41395585,Luxurious King Bed En Suite Bath Fit for Two,41151770,Conor,,West Town,41.91065,-87.67754,Private room,119,2,3,2020-03-08,0.59,4,72
41396261,Lavish Private Room & Bathroom - Humboldt/Wicker,30242955,Raj,,West Town,41.90245,-87.69953,Private room,85,2,3,2020-03-14,0.69,1,179
41396502,Cozy Apartment near the Art Museum,325583318,Michael,,Loop,41.88602,-87.62505,Entire home/apt,100,1,1,2020-01-16,0.19,2,90
41399603,A beautiful getaway,325611999,Aaron,,South Shore,41.76557,-87.56608,Private room,40,6,0,,,1,365
41400285,Play Hard and Rest Easy in the Windy City,114874221,Joanne,,Belmont Cragin,41.93017,-87.748,Entire home/apt,56,1,3,2020-03-09,0.73,1,0
41401537,Ultimate King Bed and En Suite Bath Guest Room,41151770,Conor,,West Town,41.90985,-87.67803,Private room,109,2,4,2020-03-15,0.91,4,72
41403150,Exemplary Private Queen Bed and En Suite Bath,41151770,Conor,,West Town,41.90989,-87.67926,Private room,109,2,4,2020-03-15,0.79,4,72
41403549,cozy private one bedroom,94983447,Martha,,Grand Boulevard,41.81746,-87.61634,Private room,61,3,1,2020-02-16,0.24,1,89
41403772,Taste Room,144272812,Christian,,Dunning,41.9495,-87.80756,Private room,50,3,0,,,1,358
41409136,Unique 2BD/2BATH IN THE HEART OF THE LOOP,176237492,Tessie,,Loop,41.88611,-87.62475,Entire home/apt,400,30,0,,,4,90
41409602,Luxury 2BDR w/ King Bed Centrally Located in Loop,178164173,Ben,,Loop,41.88667,-87.6266,Entire home/apt,500,5,1,2020-03-31,0.37,2,77
41410441,Great location for a quiet and safe trip,167472897,Victoria,,Greater Grand Crossing,41.76151,-87.60843,Shared room,60,1,1,2020-03-01,0.27,1,179
41412465,CENTRAL LOCATION - 1 MIN WALK TO DWNTWN BUS - MdRm,315979781,Paul & Nikki,,Oakland,41.82909,-87.6084,Private room,36,1,0,,,1,179
41422814,Artist Inn-Residence! in East Pilsen Private room,114879718,Cynthia,,Lower West Side,41.85676,-87.65069,Private room,75,3,2,2020-03-16,0.48,2,90
41426538,Studio in Chicago,325898617,Rosario,,Kenwood,41.80329,-87.58587,Entire home/apt,50,2,3,2020-03-10,0.68,1,168
41432840,Exquisite Bedroom w/ Private Bathroom in Edgewater,16946647,Gerard,,Edgewater,41.98856,-87.66262,Private room,95,1,4,2020-03-20,0.98,2,0
41434719,2BR Garden Unit in Workers Cottage; Steps from CTA,39736459,Christian & Thu,,South Lawndale,41.85238,-87.69795,Entire home/apt,60,2,7,2020-03-16,1.68,1,123
41437341,"A Splendidus Suite at The Polished Knob, Edgewater",16946647,Gerard,,Edgewater,41.98907,-87.66269,Private room,125,1,0,,,2,169
41443703,short term space in Dunning area close to O’hare,326122186,Mariel,,Dunning,41.93934,-87.83059,Private room,30,1,17,2020-03-14,3.27,1,0
41444430,Chicago 2 Bed Apt near Downtown & Medical Centers,32119602,Brianna,,South Lawndale,41.84717,-87.70684,Entire home/apt,95,3,8,2020-03-16,1.75,1,1
41445978,"Bright Loop Studio w/ Gym, Pool, W/D, nr. FiDi & the L, by Blueground",107434423,Blueground,,Near North Side,41.89063,-87.61903,Entire home/apt,113,30,0,,,213,308
41448312,INCREDIBLY COZY HYDE PARK STAY w/ LAKEFRONT VIEW!!,4377104,Jae,,Kenwood,41.80274,-87.58456,Entire home/apt,71,2,2,2020-02-17,0.45,1,20
41452433,Open airy high ceiling apartment 10min from Chi,111612962,Jesse,,Bridgeport,41.83517,-87.64187,Private room,100,2,0,,,1,363
41456875,Modern & Comfy House Close to O'Hare & Rosemont,326242601,Michelle,,Dunning,41.93959,-87.82223,Entire home/apt,90,2,15,2020-06-06,2.80,1,14
41465609,"L-3-2R  Private room $ 35 / night or 750 / month all utilities included, fast internet, good energy, Breakfast, wine, sushi fun activities Breakfast Sushi Wine Art Fun Activities Tour",4769133,Ran,,Pullman,41.68937,-87.6063,Private room,35,3,1,2020-03-30,0.37,12,353
41465751,"L-3-3  Private room $ 35 / night or 750 / month all utilities included, fast internet, good energy, Breakfast, wine, sushi fun activities",4769133,Ran,,Pullman,41.68934,-87.60516,Private room,35,3,0,,,12,302
41473447,Duplex apartment in Lakeview,14049743,Bruno,,Lake View,41.93833,-87.64502,Entire home/apt,165,80,0,,,1,83
41473525,SPACIOUS LUXURY CONDO,242746602,Terry,,Loop,41.87598,-87.62315,Entire home/apt,299,2,2,2020-03-15,0.48,2,89
41475615,Fabulous First Floor Flat,131184554,Nicholas & Jesse,,Edgewater,41.98071,-87.67208,Entire home/apt,300,2,0,,,2,365
41478625,Bright + Modern 1BR Home in Heart of Bucktown,5633777,Nicole,,West Town,41.90971,-87.6711,Entire home/apt,195,3,0,,,2,0
41480171,Perfect 1BR in Lincoln Park - Steps to DePaul!,246896177,Kate,,Lincoln Park,41.92187,-87.65989,Entire home/apt,69,3,11,2020-06-06,2.17,1,136
41505818,"Cute, clean 1 bedroom in shared apt (w cats!)",30230496,Anna,,Lower West Side,41.8559,-87.64456,Private room,21,1,24,2020-06-09,5.00,1,52
41506149,Charming Chicago Casa,5890664,Kelly & Lee,,Avondale,41.93259,-87.69071,Entire home/apt,65,1,4,2020-03-15,0.96,1,173
41507750,Bungalow Love,29515305,Tasia,,Greater Grand Crossing,41.75849,-87.61593,Entire home/apt,1300,4,0,,,1,365
41508349,Modern Hideout | Close to Everything,13926869,Andrew,,Portage Park,41.95027,-87.75169,Entire home/apt,50,1,8,2020-03-08,1.61,1,0
41509873,2 Bedroom Pad,94883388,Winston,,North Lawndale,41.86746,-87.69646,Entire home/apt,250,2,0,,,1,0
41511011,PRIVATE LG ROOM Beautifully rehabbed vintage apt,2990512,Victoria,,Uptown,41.95978,-87.64768,Private room,50,1,3,2020-03-08,0.72,3,0
41527521,Great COZY Location in west loop,202143263,Richard,,Near West Side,41.88324,-87.68103,Entire home/apt,200,2,1,2020-01-26,0.21,1,89
41528955,Lux Apartment - Amazing Location in the loop!,150767578,Anne,,Loop,41.88383,-87.62561,Entire home/apt,80,1,1,2020-01-14,0.19,1,0
41528983,Room 1,327103193,Jorge,,South Chicago,41.74291,-87.54603,Private room,23,5,7,2020-03-06,1.50,9,25
41533106,Beautiful guest suite in charming neighborhood,85302425,Kindra,,Beverly,41.71475,-87.66366,Private room,46,10,6,2020-04-11,1.22,1,0
41533712,Private 2bedroom.,327103193,Jorge,,South Chicago,41.74345,-87.54595,Entire home/apt,42,10,8,2020-03-01,1.57,9,0
41535491,Brilliant Downtown Chicago 3-Bedroom Condominium,8094939,Alex,,Near North Side,41.89535,-87.63439,Entire home/apt,175,2,8,2020-05-11,1.95,4,2
41539055,Comfy HOME AWAY FROM HOME ~ Kick Back | ❤️ CHICAGO,316480624,George,,Avondale,41.94048,-87.70024,Entire home/apt,85,2,2,2020-02-27,0.46,3,356
41552402,"Spacious Gold Coast 1BR, w/ W/D, Gym nr Magnificent Mile by Blueground",107434423,Blueground,,Near North Side,41.8989,-87.62797,Entire home/apt,118,30,0,,,213,320
41552449,"Airy West Loop 1BR, w/ W/D, Pool, Gym, nr the L by Blueground",107434423,Blueground,,Near West Side,41.88306,-87.65131,Entire home/apt,130,30,0,,,213,278
41552547,"Mod Loop 1BR, w/ Gym, Pool nr the Millenium Park by Blueground",107434423,Blueground,,Loop,41.88606,-87.62472,Entire home/apt,122,30,0,,,213,306
41552601,"Cozy Loop 1BR, w/ W/D, Gym, nr Chicago Riverwalk by Blueground",107434423,Blueground,,Loop,41.88606,-87.62472,Entire home/apt,118,30,0,,,213,346
41552642,"Ideal Gold Coast 2BR, w/ Gym, Pool, W/D, nr Oak Street by Blueground",107434423,Blueground,,Near North Side,41.8989,-87.62797,Entire home/apt,180,30,0,,,213,327
41561377,Unbeatable Location. Book now while you still can!,313091228,Randy,,Loop,41.86833,-87.62495,Entire home/apt,140,2,11,2020-05-12,2.17,2,36
